element,id,geometry,amenity,ferry,name,public_transport,source,wikidata,wikimedia_commons,wikipedia,created_by,name:ar,tourism,wheelchair,education,name:de,name:en,name:fa,name:fr,name:ru,healthcare,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,operator,information,opening_hours,historic,image,name:el,name:es,name:hi,name:pt,name:tr,name:zh,cash_in,cuisine,check_date,fee,alt_name,bath:type,leisure,name:it,name:uk,addr:city,addr:district,emergency,healthcare:speciality,shop,phone,addr:neighbourhood,description,stars,branch,website,contact:mobile,addr:country,addr:floor,addr:suburb,air_conditioning,diet:vegetarian,drive_through,indoor_seating,level,outdoor_seating,barrier,historic:civilization,name:sr,name:sr-Latn,start_date,operator:type,operator:wikidata,operator:wikipedia,access,name:en1,name:en2,email,internet_access,internet_access:fee,parking,male,note,source:alt_name,fax,addr:housename,capacity,unisex,contact:website,payment:credit_cards,payment:debit_cards,designation,int_name,wikipedia:ru,backrest,official_name,takeaway,smoking,man_made,atm,female,contact:email,contact:phone,payment:cash,changing_table,diet:vegan,toilets,toilets:wheelchair,toilets:handwashing,toilets:position,bar,payment:mastercard,payment:visa,wifi,fixme,covered,material,memorial,denomination,vending,currency:TRY,indoor,currency:EUR,lit,payment:cards,beds,name:he,contact:instagram,self_service,city,district,rooms,pets,website:menu,name:ja,building:levels,comments,reservation,name:ko,sport,delivery,cemetery,landuse,religion,construction_date,old_name,wedding_reception,addr:full,office,refugee,operator:short,automated,artwork,artwork_type,operator:en,operator:tr,dispensing,brand:ar,abandoned,museum,highway,contact:twitter,studio,wikipedia:fr,fast_food,free,not:operator:wikidata,andymkg,name:pt-BR,military,layer,drink:wine,check_date:opening_hours,opening_hours:signed,payment:lightning,contact:facebook,diet:gluten_free,diet:halal,brewery,microbrewery,compressed_air,currency:XBT,hazard,bicycle_parking,seats,network,display,support,building,name:hy,name:pl,ele,charge,payment:coins,language:ar,bench,shelter_type,subject:wikipedia,description:ru,guest_house,preschool,check_date:wheelchair,name:ko-Latn,toilets:disposal,ref:isil,grades,bicycle_rental,ambulance,payment:app,payment:membership_card,payment:qr_code,rental,payment:cryptocurrencies,phone_1,name:be,name:bg,name:ja-Latn,name:th,name:zh-Hans,name:id,theme,price,inscription,seasonal,fitness_station,name:cnr,name:ja_rm,name:sv,natural,power,location,board_type,colour,blind,country,bike_ride,artist_name,name:cs,name:cy,name:da,name:hr,name:ku,name:nl,name:no,name:ro,name:sk,name:sl,name:zh-Hant,addr:subdistrict,map_size,map_type,waste,armrest,contact:linkedin,contact:youtube,payment:american_express,payment:contactless,payment:diners_club,payment:discover_card,payment:jcb,payment:maestro,payment:unionpay,payment:visa_electron,old_name:en,portable,diet:healthy,diet:local,diet:meat,diet:mediterranean,diet:organic,organic,payment:notes,short_name,operator:ref,internet_access:type,name:hu,name:la,name:mk,ruins,name:grc,contact:booking,internet_access:ssid,addr:province,mobile,fountain,disused,diet:chicken,diet:fish,diet:pescetarian,diet:seafood,diet:sugar_free,description:en,interval,archaeological_site,tower:type,area,architect,bridge,bridge:structure,foot,height,length,motor_vehicle,smoothness,was:waterway,width,date,wheelchair:description,wikipedia:en,alt_name:en,alt_name:pt,place,surface,name:br,roof:colour,alt_name_1,alt_name:ru,parking:fee,alt_name:br,alt_name:hr,alt_name:yue,alt_name:zh,alt_name:zh-Hans,alt_name:zh-Hant,heritage,heritage:operator,heritage:ref,heritage:website,landmark,name:af,name:als,name:am,name:an,name:arz,name:ast,name:av,name:az,name:azb,name:ba,name:bar,name:bat-smg,name:be-tarask,name:bn,name:bs,name:bxr,name:ca,name:ce,name:ckb,name:crh,name:diq,name:dv,name:eo,name:et,name:eu,name:fi,name:fy,name:ga,name:gl,name:ha,name:hif,name:hyw,name:ilo,name:io,name:is,name:jv,name:ka,name:kbp,name:kk,name:kw,name:ky,name:lt,name:lv,name:mg,name:min,name:ml,name:mn,name:mr,name:ms,name:my,name:nan,name:ne,name:nn,name:oc,name:pa,name:pnb,name:qu,name:rue,name:sah,name:sco,name:sh,name:simple,name:sq,name:stq,name:su,name:sw,name:ta,name:tl,name:tt,name:ug,name:ur,name:uz,name:vi,name:war,name:wuu,name:xmf,name:yi,name:yue,note:tr,ref:whc,url,was:religion,whc:criteria,whc:inscription_date,drinking_water,building:colour,building:material,nohousenumber,roof:levels,roof:shape,name:signed,two_sided,supervised,end_date,note:bg,is_in:city,roof:height,roof:material,kerb,dog,locomotive:type,ref,tomb,payment:nfc,alt_name:ar,castle_type,name:kk-Arab,addr:place,contact:fax,historic:period,ruin_type,payment:visa_debit,park_ride,name_1,name_2,bath:open_air,payment:istanbulkart,building:use,wikipedia:tr,hoops,building:part,tower:construction,building:levels:underground,bus,fire_station:type,mooring,note:start_date,intermittent,underground,name_alt,townhall:type,heating,type,disused:amenity,est_height,official_name:br,official_name:cs,official_name:en,official_name:ml,official_name:pt
node,10178410593,POINT (28.971011 41.008715),atm,,Ziraat Bankası,,,,,,,,,,,,,,,,,,,,Ziraat Bankası,Q696003,,Ziraat Bankası,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q696003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410594,POINT (28.971003 41.008733),atm,,Yapı Kredi,,,,,,,,,,,,,,,,,,,,Yapı Kredi,Q8049138,,Yapı Kredi,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8049138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410595,POINT (28.970993 41.008754),atm,,Akbank,,,,,,,,,,,,,,,,,,,,Akbank,Q416624,,Akbank,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q416624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410596,POINT (28.970982 41.008775),atm,,TEB,,,,,,,,,,,,,,,,,,,,TEB,Q7862447,,TEB,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7862447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410597,POINT (28.971027 41.008684),atm,,Yapı Kredi,,,,,,,,,,,,,,,,,,,,Yapı Kredi,Q8049138,,Yapı Kredi,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8049138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410598,POINT (28.965298 41.003451),restaurant,,Kumkapı Afrodit Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410599,POINT (28.971027 41.008644),atm,,Türkiye İş Bankası,,,,,,,,,,,,,,,,,,,,Türkiye İş Bankası,Q909613,,Türkiye İş Bankası,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q909613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410600,POINT (28.971028 41.008618),atm,,Akbank,,,,,,,,,,,,,,,,,,,,Akbank,Q416624,,Akbank,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q416624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410601,POINT (28.973213 41.009892),atm,,HSBC,,,,,,,,,yes,,,,,,,,,,,HSBC,Q190464,,HSBC,,24/7,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q190464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410602,POINT (28.979866 41.005364),restaurant,,Rasital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410603,POINT (28.980163 41.005334),restaurant,,Şato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410606,POINT (28.964584 41.004202),restaurant,,Kumkapı Hoş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410607,POINT (28.964708 41.004096),restaurant,,Kumkapı Saki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410608,POINT (28.965005 41.004377),,,Golden Sand Hotel,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410609,POINT (28.967532 41.004923),cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410610,POINT (28.969999 41.005019),restaurant,,Erciyes Cafe & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410611,POINT (28.975175 41.004452),restaurant,,Buhara 93 Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410612,POINT (28.964534 41.004424),,,The First Ottoman Apartments Lounge,,,,,,,,guest_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410613,POINT (28.964907 41.004096),restaurant,,Kartallar Denizki Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410614,POINT (28.964766 41.004021),restaurant,,Kumkapı Evren Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178410616,POINT (28.96487 41.003896),restaurant,,Neyzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10178438617,POINT (28.964969 41.003734),restaurant,,Gölçek Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
